 , SUB_ADDR_TYP_CDE, SUB_ADDR_NR, ADD_ADDR_INFO, STREET_NR, STREET_NME, STREET_TYP_CDE, LOCALITY_NAME, STATE,Indigineous Sites, POST_CDE, ABS_AREA, SITE_LAT, SITE_LONGIT, payphones_at_site, NEAREST_PAYPHONE, DRV_PRIME_PROD_CDE, tty    ,  
08853105X1,SEC,345,HD BURDETT,16731,KAROONDA - KALPARRIN,RD,MURRAY BRIDGE EAST,SA,,5253,Burdett,-35.082618,139.344443,1,08853109X2 3.452 km,MPP1W,,
08853108X2,,,OPP ST JOHNS,1,MONASH,TCE,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.128257,139.279998,1,08853122X2 .488 km,MPP1W,,
08853109X2,,,AVOCA DELL C/VAN P,195,AVOCA DELL,DRV,AVOCA DELL,SA,,5253,Avoca Dell,-35.09008,139.30761,1,08853110X2 2.663 km,MPP1W,,
08853110X2,,,SHOWGROUNDS,115,OLD PRINCES,HWY,MURRAY BRIDGE EAST,SA,,5253,Murray Bridge East,-35.113807,139.303582,1,08853121X2 1.944 km,MPP1W,,
08853113X2,,,NR SWANPORT RD,70,BRIDGE,ST,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.119976,139.274163,1,08853104X1 .171 km,MPP1W,,
08853114X2,,,NR RONALD ST,311,ADELAIDE,RD,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.13547,139.234859,1,08853116X2 1.913 km,MPP1,,
08853116X2,,,NR PLYMOUTH ST,151,ADELAIDE,RD,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.12799,139.25381,1,08853104X1 1.91 km,MPP1W,,
08853121X2,,,O/S RIVERSCAPE,7,MURRAY CODS,DRV,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.120425,139.283792,1,08853203X2 .828 km,MPP1W,,
08853122X2,,,CRN HILL ST,129,SWANPORT,RD,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.132642,139.280403,1,08853100X2 .238 km,MPP1,,
08853123X2,,,NR HOMBURG RD,157,SWANPORT,RD,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.134636,139.282289,1,08853122X2 .28 km,MPP1W,,
08853203X2,OS,,CNR FOURTH ST,24,SIXTH,ST,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.11739,139.275473,1,08853113X2 .311 km,MPP1,,
08853205X2,,,NR SWANPORT RD,13,OWL,DRV,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.142623,139.286163,1,08853206X2 .753 km,MPP1W,,
08853206X2,,,NR DARLING AVE,50,HOMBURG,DRV,MURRAY BRIDGE,SA,,5253,Murray Bridge,-35.141448,139.278,1,08853205X2 .753 km,MPP1,,
08853400X2,,,,56,FERRIES MCDONALD,RD,MONARTO SOUTH,SA,,5254,Monarto South,-35.122625,139.128844,1,08853851X2 8.166 km,MPP1W,,
08853540X2,,,,19,WILLIAMS,ST,MYPOLONGA,SA,,5254,Mypolonga,-35.040573,139.356876,1,08853105X1 4.81 km,MPP1,,
08853620X2,,,ADJ POST OFFICE,37,COMMERCIAL,RD,STRATHALBYN,SA,,5255,Strathalbyn (SA),-35.25904,138.890321,1,08853623X2 .199 km,MPP1W,,
08853621X2,,,,1,CALLINGTON,RD,STRATHALBYN,SA,,5255,Strathalbyn (SA),-35.257719,138.899961,1,08853622X2 .785 km,MPP1,,
08853622X2,,,CRN GREY ST,16,HIGH,ST,STRATHALBYN,SA,,5255,Strathalbyn (SA),-35.254428,138.892466,1,08853620X2 .556 km,MPP1,,
08853623X2,,,NR SOUTH TERRACE,4,DAWSON,ST,STRATHALBYN,SA,,5255,Strathalbyn (SA),-35.260627,138.891348,1,08853620X2 .199 km,MPP1W,,
08853624X2,,,O/S FOOTBALL CLUB,0,CORONATION,ST,STRATHALBYN,SA,,5255,Strathalbyn (SA),-35.26099,138.88726,1,08853620X2 .352 km,MPP1W,,
08853700X2,,,MILANG POST OFFICE,0,COXE,ST,MILANG,SA,,5256,Milang,-35.406877,138.970328,1,08853702X2 .362 km,MPP1W,,
08853701X2,,,OPP SHOPS,3,BAYVIEW,RD,CLAYTON BAY,SA,,5256,Clayton Bay,-35.49536,138.92534,1,08855526X2 9.98 km,MPP1W,,
08853702X2,,,ADJ JETTY CARPARK,0,WOODROW,DRV,MILANG,SA,,5256,Milang,-35.407748,138.97418,1,08853700X2 .362 km,MPP1W,,
08853730X2,,,OS POST OFFICE,52,BRIDGE,RD,LANGHORNE CREEK,SA,,5255,Langhorne Creek,-35.295412,139.03276,1,08853750X2 11.808 km,MPP1,,
08853750X2,,,NR WELLINGTON RD,1387,CALLINGTON,RD,WOODCHESTER,SA,,5255,Woodchester,-35.20414,138.96629,1,08853621X2 8.472 km,MPP1W,,
08853850X2,,,NR KENT RD,24,OLD PRINCES,HWY,KANMANTOO,SA,,5252,Kanmantoo,-35.070719,139.013825,1,08853851X2 5.576 km,MPP1W,,
08853851X2,,,CRN MURRY ST,12,MONTEFIORE,ST,CALLINGTON,SA,,5254,Callington,-35.1163,139.03939,1,08853850X2 5.576 km,MPP1W,,
08854022X2,,,OPP BANK,0,RAILWAY,TCE,MORGAN,SA,,5320,Morgan,-34.036604,139.671038,1,08854030X2 8.458 km,MPP1W,,
08854030X2,,,NR DAWE ST,25,MCGUIRE,TCE,CADELL,SA,,5321,Cadell,-34.037576,139.762822,1,08854022X2 8.458 km,MPP1W,,
08854050X2,,,NR MEADE ST,28,EDGERTON,ST,BLANCHETOWN,SA,,5357,Blanchetown,-34.351981,139.61269,1,08854052X2 1.338 km,MPP1W,,
08854052X2,,,OS CARAVAN PARK,63,RIVER,DRV,PAISLEY,SA,,5357,Paisley,-34.341172,139.619101,1,08854050X2 1.338 km,MPP1W,,
08854122X2,,,NR MEMORIAL HALL,0,GOODCHILD,ST,WAIKERIE,SA,,5330,Waikerie,-34.178857,139.985857,1,08854124X2 .496 km,MPP1W,,
08854123X2,,,NR RAMCO RD,6,ZIEGLER,RD,RAMCO HEIGHTS,SA,,5322,Ramco Heights,-34.168708,139.915583,1,08854124X2 6.135 km,MPP1W,,
08854124X2,,,O/S HOLIDAY PARK,44,PEAKE,TCE,WAIKERIE,SA,,5330,Waikerie,-34.17601,139.981693,1,08854122X2 .496 km,MPP1,,
08854125X2,,,NR WURST ST,0,JACOB,ST,WAIKERIE,SA,,5330,Waikerie,-34.18421,139.98846,1,08854126X2 .587 km,MPP1W,,
08854126X2,,,,10,SMITH,DRV,WAIKERIE,SA,,5330,Waikerie,-34.188118,139.984159,1,08854125X2 .587 km,MPP1,,
08855201X1,,,O/S CABIN PRK,19,BAY,RD,VICTOR HARBOR,SA,,5211,Victor Harbor,-35.559216,138.608328,1,08855212X2 .817 km,MPP1W,,
08855202X1,,,VICTOR CENTRAL SHO,21,TORRENS,ST,VICTOR HARBOR,SA,,5211,Victor Harbor,-35.553054,138.620356,1,08855207X2 .227 km,MPP1W,TTY,
08855205X2,,,O/S  DSCVRY CNTR,2,FLINDERS,PDE,VICTOR HARBOR,SA,,5211,Victor Harbor,-35.556615,138.624625,1,08855207X2 .409 km,MPP1W,,
08855207X2,,,ADJ EXCHANGE,55,OCEAN,ST,VICTOR HARBOR,SA,,5211,Victor Harbor,-35.553226,138.622862,1,08855202X1 .227 km,MPP1W,,
08855209X2,,,YILKI STORE,61,FRANKLIN,PDE,ENCOUNTER BAY,SA,,5211,Encounter Bay,-35.574809,138.602262,1,08855201X1 1.818 km,MPP1W,,
08855211X2,,,NR PORT ELLIOT RD,303,MENTONE,RD,HAYBOROUGH,SA,,5211,Hayborough,-35.536222,138.640278,1,08855214X2 .893 km,MPP1W,,
08855212X2,,,NR ISLAND ST,66,VICTORIA,ST,VICTOR HARBOR,SA,,5211,Victor Harbor,-35.557239,138.61703,1,08855202X1 .554 km,MPP1W,,
08855214X2,,,NR PORT ELLIOT RD,213,MARGATE,AVE,HAYBOROUGH,SA,,5211,Hayborough,-35.534805,138.649996,1,08855211X2 .893 km,MPP1W,,
08855312X2,,,O/S TELEPHONE EXCH,95,THOMAS WILSON,ST,PENNESHAW,SA,,5222,Penneshaw,-35.717906,137.936569,1,08855371X2 16.639 km,MPP1W,,
08855320X2,,,POST OFFICE,41,DAUNCEY,ST,KINGSCOTE,SA,,5223,Kingscote,-35.656111,137.638681,1,08855324X2 .237 km,MPP1,,
08855321X2,,,,8,CENTENARY,AVE,KINGSCOTE,SA,,5223,Kingscote,-35.65177,137.634584,1,08855320X2 .608 km,MPP1,,
08855323X2,,,O/S TOURIST PRK,0,THIRD,ST,BROWNLOW KI,SA,,5223,Brownlow Ki,-35.669738,137.613432,1,08855320X2 2.738 km,MPP1,,
08855324X2,,,O/S PLAY GROUND,0,KINGSCOTE,TCE,KINGSCOTE,SA,,5223,Kingscote,-35.655041,137.640956,1,08855320X2 .237 km,MPP1,,
08855350X2,,,NR PLAYGROUND,55,HAMILTON,DRV,EMU BAY,SA,,5223,Emu Bay,-35.594106,137.507157,1,08855390X2 11.622 km,MPP1,,
08855371X2,,,O/S OYSTER FRM SHP,44,TANGARA,DRV,AMERICAN RIVER,SA,,5221,American River,-35.785899,137.77231,1,08855312X2 16.639 km,MPP1W,,
08855390X2,,,NR MILK TRACK,1137,PLAYFORD,HWY,CYGNET RIVER,SA,,5223,Cygnet River,-35.698149,137.519454,1,08855323X2 9.056 km,MPP1,,
08855426X2,,,,32,NORTH,TCE,PORT ELLIOT,SA,,5212,Port Elliot,-35.530103,138.681821,1,08855214X2 2.926 km,MPP1,,
08855431X2,,,O/S CARAVAN PARK,19,GOOLWA,RD,MIDDLETON,SA,,5213,Middleton (SA),-35.508422,138.708177,1,08855426X2 3.391 km,MPP1W,,
08855526X2,,,CNR MADSEN ST,7,CAPTAIN STURT,PDE,HINDMARSH ISLAND,SA,,5214,Hindmarsh Island,-35.502719,138.815459,1,08855531X2 1.425 km,MPP1W,,
08855531X2,,,OPP BEDFORD PARK,130,LIVERPOOL,RD,GOOLWA NORTH,SA,,5214,Goolwa North,-35.49462,138.80325,1,08855526X2 1.425 km,MPP1,,
08855550X2,,,W OF CROCKER ST,19,CADELL,ST,GOOLWA,SA,,5214,Goolwa,-35.501201,138.782208,1,08855531X2 2.04 km,MPP1,,
08855620X2,,,O/S POST OFFICE,4,HIGH,ST,WILLUNGA,SA,,5172,Willunga,-35.272335,138.554969,1,08832302X2 6.114 km,MPP1W,,
08855630X1,,,ALDINGA CARAVAN PK,111,COX,RD,ALDINGA BEACH,SA,,5173,Aldinga Beach,-35.29814,138.46017,1,08855631X2 1.551 km,MPP1,,
08855631X2,,,NR SURFCB CAR PARK,0,NORMAN,RD,ALDINGA BEACH,SA,,5173,Aldinga Beach,-35.308597,138.448855,1,08855630X1 1.551 km,MPP1,,
08855632X2,,,NR POST OFFICE,87,ESPLANADE,ESP,SELLICKS BEACH,SA,,5174,Sellicks Beach,-35.33029,138.44825,1,08855631X2 2.412 km,MPP1W,,
08855650X1,,,O/S SHPNG CNTR,15,PRIDHAM,BLV,ALDINGA BEACH,SA,,5173,Aldinga Beach,-35.27728,138.46093,1,08855660X2 1.497 km,MPP1W,,
08855651X2,,,CNR OLD COACH RD,195,PORT,RD,ALDINGA,SA,,5173,Aldinga,-35.26741,138.48282,1,08855760X1 2.247 km,MPP1W,,
08855652X2,,,IN SEAVIEW ST,161,ESPLANADE,,ALDINGA BEACH,SA,,5173,Aldinga Beach,-35.281639,138.444059,1,08855660X2 1.015 km,MPP1W,,
08855660X2,,,CNR ESPLANADE,1,BUTTERWORTH,RD,ALDINGA BEACH,SA,,5173,Aldinga Beach,-35.27258,138.44547,1,08855652X2 1.015 km,MPP1W,,
08855680X2,,,,18,VICTOR HARBOR,RD,MT COMPASS,SA,,5210,Mount Compass,-35.34965,138.62176,1,08855620X2 10.518 km,MPP1W,,
08855820X2,,,OS SHP CTE CARPARK,106,MAIN,ST,YANKALILLA,SA,,5203,Yankalilla,-35.457345,138.348372,1,08855822X2 2.991 km,MPP1W,,
08855822X2,,,VILLAGE CNTR,85,MAIN,RD,NORMANVILLE,SA,,5204,Normanville (SA),-35.446831,138.317977,1,08855823X2 2.723 km,MPP1W,,
08855823X2,,,OPP BENNETT ST,44,BROADBEACH,DRV,CARRICKALINGA,SA,,5204,Carrickalinga,-35.42296,138.32472,1,08855822X2 2.723 km,MPP1W,,
08855860X2,,,ADJ POST OFFICE,51,MAIN SOUTH,ST,MYPONGA,SA,,5202,Myponga,-35.391185,138.46387,1,08855632X2 6.917 km,MPP1W,,
08855880X2,,,,1714,INMAN VALLEY,RD,INMAN VALLEY,SA,,5211,Inman Valley,-35.493668,138.457719,1,08855820X2 10.693 km,MPP1W,,
08855900X2,SEC,84,VISITOR CENTRE,1140,SEAL BAY,RD,SEAL BAY,SA,,5223,Seal Bay,-35.992328,137.319113,1,08855940X2 12.934 km,MPP1,,
08855940X2,,,,4417,SOUTH COAST,RD,VIVONNE BAY,SA,,5223,Vivonne Bay,-35.969383,137.178185,1,08855900X2 12.934 km,MPP1,,
08855960X2,,,O/S POST OFFICE,35,COOK,ST,PARNDANA,SA,,5220,Parndana,-35.790174,137.261794,1,08855940X2 21.303 km,MPP1W,,
08856220X2,,,O/S GENERAL STORE,15,DUCKPONDS,RD,STOCKWELL,SA,,5355,Stockwell,-34.4352,139.0551,1,08856232X2 6.182 km,MPP1W,,
08856232X2,,,O/S CARAVAN PARK,13,PENRICE,RD,NURIOOTPA,SA,,5355,Nuriootpa,-34.469151,139.001696,1,08856235X2 .465 km,MPP1W,,
08856233X2,,,NR HATCH ST,0,GREENOCK,RD,NURIOOTPA,SA,,5355,Nuriootpa,-34.470564,138.986208,1,08856234X2 .926 km,MPP1W,,
08856234X2,,,O/S BANK OF SA,26,MURRAY,ST,NURIOOTPA,SA,,5355,Nuriootpa,-34.472381,138.99607,1,08856235X2 .485 km,MPP1W,,
08856235X2,,,ADJ TO CFS,6,OLD KAPUNDA,RD,NURIOOTPA,SA,,5355,Nuriootpa,-34.468054,138.996801,1,08856232X2 .465 km,MPP1W,,
08856280X2,,,NR POST OFFICE,2,MURRAY,ST,GREENOCK,SA,,5360,Greenock,-34.457777,138.927723,1,08856233X2 5.547 km,MPP1W,,
08856301X2,,,E OF YOUNG ST,56,MURRAY,ST,TANUNDA,SA,,5352,Tanunda,-34.525533,138.958208,1,08856331X2 1.835 km,MPP1W,,
08856331X2,,,NR ELM,190,MURRAY,ST,TANUNDA,SA,,5352,Tanunda,-34.514071,138.972629,1,08856301X2 1.835 km,MPP1W,,
08856400X2,,,,38,MOORUNDIE,ST,TRURO,SA,,5356,Truro,-34.408686,139.127116,1,08856220X2 7.233 km,MPP1W,,
08856410X2,,,OPP POST OFFICE,0,MURRAY,ST,EDEN VALLEY,SA,,5235,Eden Valley,-34.641675,139.097845,1,08856822X2 7.493 km,MPP1W,,
08856420X2,,,OPP NINNES GROVE,6,JUBILEE,AVE,ANGASTON,SA,,5353,Angaston,-34.504961,139.052145,1,08856431X2 .545 km,MPP1W,,
08856431X2,,,W OF SCHILLING ST,29,MURRAY,ST,ANGASTON,SA,,5353,Angaston,-34.50088,139.04884,1,08856432X2 .421 km,MPP1W,,
08856432X2,,,,70,MURRAY,ST,ANGASTON,SA,,5353,Angaston,-34.500475,139.044263,1,08856431X2 .421 km,MPP1W,,
08856450X2,,,ADJ PRIMARY SCHOOL,22,MAIN,ST,CAMBRAI,SA,,5353,Cambrai,-34.652486,139.281784,1,08856520X2 8.945 km,MPP1W,,
08856480X2,,,NR KEYNETON RD,8,STOTT,HWY,KEYNETON,SA,,5353,Keyneton,-34.554726,139.134616,1,08856420X2 9.364 km,MPP1W,,
08856520X2,,,NR HALFWAY HSE RD,7,ANGASTON-SWAN REACH,RD,SEDAN,SA,,5353,Sedan,-34.572867,139.295753,1,08856450X2 8.945 km,MPP1W,,
08856600X2,,,S OF LUCAS ST,76,MAIN,ST,KAPUNDA,SA,,5373,Kapunda,-34.341762,138.91471,1,08856603X2 .765 km,MPP1W,,
08856603X2,,,O/S TENNIS COURTS,37,COGHILL,ST,KAPUNDA,SA,,5373,Kapunda,-34.339189,138.906979,1,08856600X2 .765 km,MPP1W,,
08856820X2,,,O/S POST OFFICE,57,MELROSE,ST,MT PLEASANT,SA,,5235,Mount Pleasant (SA),-34.77358,139.050302,1,08856823X2 .741 km,MPP1W,,
08856821X2,,,CRN HOOPERS ST,43,RANDELL,RD,TUNGKILLO,SA,,5236,Tungkillo,-34.823159,139.070581,1,08856823X2 5.798 km,MPP1W,,
08856822X2,,,OPP POST OFFICE,2,MILLER,ST,SPRINGTON,SA,,5235,Springton,-34.708658,139.088811,1,08856410X2 7.493 km,MPP1,,
08856823X2,,,OPP TALUNGA PARK,0,MELROSE,ST,MT PLEASANT,SA,,5235,Mount Pleasant (SA),-34.776243,139.042855,1,08856820X2 .741 km,MPP1W,,
08856850X2,,,,14,SHANNON,ST,BIRDWOOD,SA,,5234,Birdwood (SA),-34.820443,138.954577,1,08838902X2 5.972 km,MPP1W,,
08856910X2,,,POST OFFICE,89,RANDELL,ST,MANNUM,SA,,5238,Mannum,-34.913346,139.312385,1,08856911X2 .638 km,MPP1,,
08856911X2,,,O/S CARAVAN PARK,0,RANDELL,ST,MANNUM,SA,,5238,Mannum,-34.90921,139.31725,1,08856910X2 .638 km,MPP1W,,
08856913X2,,,,113,RIVER,LA,PORT MANNUM,SA,,5238,Port Mannum,-34.92649,139.30585,1,08856915X2 1.456 km,MPP1W,,
08856915X2,,,NR REED AVE,22,ELIZABETH,ST,MANNUM,SA,,5238,Mannum,-34.914841,139.298552,1,08856910X2 1.272 km,MPP1,,
08856940X2,,,,16,ADELAIDE,RD,PALMER,SA,,5237,Palmer (SA),-34.852497,139.160632,1,08856821X2 8.842 km,MPP1W,,
08857010X2,,,ADJ GENERAL STORE,4064,HUNTER,RD,NILDOTTIE,SA,,5238,Nildottie,-34.676746,139.651654,1,08857080X2 11.585 km,MPP1W,,
08857020X2,,,OPP ANZAC AVE,1,NILDOTTIE,RD,SWAN REACH,SA,,5354,Swan Reach (SA),-34.568713,139.596632,1,08857010X2 13.025 km,MPP1W,,
08857080X2,,,FERRY CROSSING,5081,ANGAS VALLEY,RD,WALKER FLAT,SA,,5238,Walker Flat,-34.754826,139.56772,1,08857010X2 11.585 km,MPP1W,,
08857100X2,,,O/S COONALPYN PO,0,MORTON,ST,COONALPYN,SA,,5265,Coonalpyn,-35.695906,139.857252,1,08875721X2 27.326 km,MPP1W,,
08857231X2,,,NR WATER TOWER,80,PRINCES,HWY,TAILEM BEND,SA,,5260,Tailem Bend,-35.253748,139.452087,1,08857232X2 .315 km,MPP1W,,
08857232X2,,,OPP WILLOW ST,0,RAILWAY,TCE,TAILEM BEND,SA,,5260,Tailem Bend,-35.2548,139.45531,1,08857231X2 .315 km,MPP1W,,
08857234X2,,,,17,MAWSON,AVE,TAILEM BEND,SA,,5260,Tailem Bend,-35.25291,139.45909,1,08857232X2 .402 km,MPP1W,,
08857235X2,,,NR COOKE TCE,35,WEBB,ST,TAILEM BEND,SA,,5260,Tailem Bend,-35.24773,139.45295,1,08857231X2 .673 km,MPP1W,,
08857270X2,,,CARAVAN PARK,26,MASON,ST,WELLINGTON,SA,,5259,Wellington (SA),-35.33054,139.3829,1,08857231X2 10.599 km,MPP1,,
08857330X2,,,CRN OLD DUKES HWY,3169,DUKES,HWY,COOMANDOOK,SA,,5261,Coomandook,-35.470137,139.696529,1,08857431X2 19.337 km,MPP1W,,
08857400X2,,,UNITING CHURCH HAL,141,ALEXANDRINA,DRV,NARRUNG,SA,,5259,Narrung (SA),-35.51262,139.17013,1,08857401X2 3.452 km,MPP1W,,
08857401X2,,,O/S COMMUNITY CNTR,0,LEALINYERI,ST,NARRUNG,SA,,5259,Narrung (SA),-35.50686,139.13265,1,08857400X2 3.452 km,MPP1W,,
08857431X2,,,OPP POST OFFICE,2931,RAILWAY,TCE,SHERLOCK,SA,,5301,Sherlock (SA),-35.318641,139.801284,1,08857330X2 19.337 km,MPP1W,,
08857510X2,,,COUNCIL CHAMBERS,49,PRINCES,HWY,MENINGIE,SA,,5264,Meningie,-35.68687,139.3385,1,08857513X2 .399 km,MPP1W,,
08857513X2,,,OS POST OFFICE,80,PRINCES,HWY,MENINGIE,SA,,5264,Meningie,-35.69026,139.33704,1,08857510X2 .399 km,MPP1,,
08857570X2,,,NR GENERAL STORE,11091,PRINCES,HWY,SALT CREEK,SA,,5264,Salt Creek,-36.12682,139.64863,1,08875721X2 45.51 km,MPP1W,,
08857631X2,,,POST OFFICE,78,RAILWAY,TCE,LAMEROO,SA,,5302,Lameroo,-35.329124,140.517685,1,08857660Y2 13.996 km,MPP1,,
08857660Y2,,,,5,MAIN,ST,PARILLA,SA,,5303,Parilla,-35.29676,140.66676,1,08857631X2 13.996 km,MPP2W,,
08857720X2,,,OS GENERAL STORE,22,GERANIUM,TCE,GERANIUM,SA,,5301,Geranium,-35.380326,140.159263,1,08857631X2 32.999 km,MPP1W,,
08857780X2,,,NR DAY ST,0,RAILWAY,TCE S,PINNAROO,SA,,5304,Pinnaroo,-35.260225,140.908394,1,08857660Y2 22.306 km,MPP1,,
08857810X2,,,OPP PLAY GRND,0,RAILWAY,TCE,KAROONDA,SA,,5307,Karoonda,-35.094656,139.896359,1,08857890X2 15.58 km,MPP1W,,
08857830X2,,,NR SECOND ST,9375,RAILWAY,TCE,BORRIKA,SA,,5309,Borrika,-35.022585,140.048389,1,08857810X2 15.99 km,MPP1W,,
08857860Y2,,,CRN PERPONDA RD,1,NORTH,TCE,COPEVILLE,SA,,5308,Copeville,-34.794565,139.848303,1,08857010X2 22.238 km,MPP2,,
08857870X2,,,O/S POST OFFICE,0,KAROONDA,HWY,MINDARIE,SA,,5309,Mindarie (SA),-34.81492,140.21632,1,08858741X2 10.325 km,MPP1,,
08857890X2,,,OPP 26 RWY TCE,0,RAILWAY,TCE,WYNARKA,SA,,5306,Wynarka,-35.131548,139.731112,1,08857810X2 15.58 km,MPP1W,,
08858111X2,,,O/S POST OFFICE,9,GUNN,ST,EUDUNDA,SA,,5374,Eudunda,-34.175287,139.08427,1,08858113X2 11.545 km,MPP1W,,
08858113X2,,,NR TOWN HALL,19,WORLDS END,HWY,POINT PASS,SA,,5374,Point Pass,-34.075128,139.051205,1,08858170X2 9.824 km,MPP1W,,
08858170X2,,,CRN FIRST AVE,13,COMMERCIAL,ST,ROBERTSTOWN,SA,,5381,Robertstown,-33.990129,139.080298,1,08858113X2 9.824 km,MPP1,,
08858211X2,,,O/S POST OFFICE,26,VAUGHAN,TCE,BERRI,SA,,5343,Berri,-34.285233,140.601864,1,08858214X2 .131 km,MPP1W,,
08858214X2,,,O/S ALFRESCO TCE,0,VAUGHAN,TCE,BERRI,SA,,5343,Berri,-34.286374,140.602236,1,08858211X2 .131 km,MPP1W,,
08858217X2,,,CRN HEPWORTH ST,18,SEEKAMP,ST,BERRI,SA,,5343,Berri,-34.276037,140.599907,1,08858230X2 .396 km,MPP1W,,
08858218X2,,,CNR MCNAMEE ST,21,MAHONEY,ST,BERRI,SA,,5343,Berri,-34.277267,140.592981,1,08858230X2 .315 km,MPP1W,,
08858230X2,,,CRN GILLESPIE ST,11,MORTIMER,RD,BERRI,SA,,5343,Berri,-34.275484,140.595647,1,08858218X2 .315 km,MPP1W,,
08858231X1,,,RIVERLAND CENTRAL,32,KAY,AVE,BERRI,SA,,5343,Berri,-34.280669,140.608379,1,08858211X2 .784 km,MPP1,,
08858300X2,,,O/S POST OFFICE,2,HOLMES,RD,KINGSTON ON MURRAY,SA,,5331,Kingston On Murray,-34.221505,140.347348,1,08858870X2 5.776 km,MPP1W,,
08858320X2,,,CRN STREETER AVE,19,OLD STURT,HWY,GLOSSOP,SA,,5344,Glossop,-34.270081,140.528898,1,08858350X2 4.446 km,MPP1W,,
08858350X2,,,O/S POST OFFICE,20,RANDELL,TCE,MONASH,SA,,5342,Monash (SA),-34.237766,140.5574,1,08858320X2 4.446 km,MPP1W,,
08858370Y2,,,GERARD COUNCIL,1,KARPANY,ST,GERARD,SA,RIC,5343,Gerard,-34.37585,140.477202,1,08858460X2 10.475 km,MPP2,,
08858380X2,,,CNR WILSON PDE,1,DOWNER,AVE,LYRUP,SA,,5343,Lyrup,-34.257392,140.647719,1,08858231X1 4.446 km,MPP1W,,
08858390X2,,,O/S POST OFFICE,656,KINGSTON-LOXTON,RD,MOOROOK SOUTH,SA,,5332,Moorook South,-34.289662,140.367891,1,08858870X2 6.113 km,MPP1W,,
08858460X2,,,NR LIONS PICNIC PK,0,GRANT SCHUBERT,DRV,LOXTON,SA,,5333,Loxton,-34.44822,140.550306,1,08858471X2 1.791 km,MPP1W,,
08858470X2,,,O/S FUEL STATION,1667,BOOKPURNONG,RD,LOXTON,SA,,5333,Loxton,-34.427676,140.593909,1,08858475X2 3.297 km,MPP1W,,
08858471X2,,,NR POST OFFICE,29,EAST,TCE,LOXTON,SA,,5333,Loxton,-34.451032,140.569545,1,08858475X2 .721 km,MPP1,,
08858474X2,,,CNR BETTY RD,141,PARUNA,RD,LOXTON,SA,,5333,Loxton,-34.468069,140.577586,1,08858475X2 1.597 km,MPP1W,,
08858475X2,,,NR ACACIA AVE,36,KOKODA,TCE,LOXTON,SA,,5333,Loxton,-34.453716,140.576712,1,08858471X2 .721 km,MPP1W,,
08858630X2,,,ON MEDIAN STRIP,8,RAL RAL,AVE,RENMARK,SA,,5341,Renmark,-34.170931,140.749889,1,08858652X2 .339 km,MPP1W,,
08858640X2,,,ADJ 44 SIMS PDE,0,SHOWELL,AVE,RENMARK,SA,,5341,Renmark,-34.181973,140.730762,1,08858664X2 .573 km,MPP1W,,
08858652X2,,,,112,MURRAY,AVE,RENMARK,SA,,5341,Renmark,-34.173872,140.750881,1,08858630X2 .339 km,MPP1W,,
08858664X2,,,ADJ TO RESERVE,0,GREVILLIA,ST,RENMARK,SA,,5341,Renmark,-34.178457,140.735316,1,08858640X2 .573 km,MPP1W,,
08858665X2,,,O/S CIVIC CENTRE,42,PYAP,ST,RENMARK,SA,,5341,Renmark,-34.1788,140.74774,1,08858652X2 .619 km,MPP1W,,
08858667X2,,,NR SIXTEENTH ST,25,MURTHO,ST,RENMARK,SA,,5341,Renmark,-34.172267,140.746193,1,08858630X2 .371 km,MPP1,,
08858730X2,,,NR HARTLEY ST,21,RAILWAY,TCE,MERIBAH,SA,,5311,Meribah,-34.704784,140.853017,1,08858731X2 11.315 km,MPP1W,,
08858731X2,,,NR SECOND ST,28,RAILWAY,TCE,PARUNA,SA,,5311,Paruna,-34.719486,140.730515,1,08858730X2 11.315 km,MPP1W,,
08858741X2,,,OPP 5403,0,KAROONDA,HWY,WANBI,SA,,5310,Wanbi,-34.765653,140.312164,1,08857870X2 10.325 km,MPP1W,,
08858760X2,,,NR NORMAN ST,44,RAILWAY,TCE,WUNKAR,SA,,5311,Wunkar,-34.490003,140.299751,1,08858370Y2 20.639 km,MPP1W,,
08858821X2,,,NR POST OFFICE,1,SCOTT,AVE,BARMERA,SA,,5345,Barmera,-34.252162,140.465825,1,08858822X2 .206 km,MPP1,,
08858822X2,,,RESERVE,32,BARWELL,AVE,BARMERA,SA,,5345,Barmera,-34.251274,140.463848,1,08858821X2 .206 km,MPP1W,,
08858823X2,,,I/S CARAVAN PARK,0,LAKESIDE,DRV,BARMERA,SA,,5345,Barmera,-34.251786,140.452805,1,08858827X2 .893 km,MPP1,,
08858827X2,,,CNR RITCHIE ST,55,TONKIN,AVE,BARMERA,SA,,5345,Barmera,-34.255739,140.461267,1,08858822X2 .55 km,MPP1W,,
08858830X2,,,ADJ TO PLAY GRND,0,GARRARD,ST,BARMERA,SA,,5345,Barmera,-34.24059,140.477594,1,08858831X2 1.136 km,MPP1,,
